t,mx,my,mz
30.035590000000013,0.0001231285082846606,0.0001049257633273239,-0.00043060169599506287
30.044549999999987,0.00010232888726802353,0.00013102134788563414,-0.00044453823943727336
30.06246999999999,0.00013442522338004328,7.712160931960703e-05,-0.000456871627461267
30.071429999999992,0.00010318708337461048,0.00012105134093815938,-0.0004698413664509687
30.080389999999998,0.00012085838395930412,9.231131156449033e-05,-0.00047092652047819547
30.08935,9.211925026427316e-05,0.00011390406159462873,-0.0004740566237059541
30.10727,4.546168566094831e-05,0.00015191341081257034,-0.0004829366065835536
30.11623,9.570226481906308e-05,7.857473922428965e-05,-0.0004901174122974016
30.125190000000003,6.609803298407091e-05,0.00010246419628287632,-0.00048082554277813813
30.134150000000005,4.7059162088239475e-05,0.00012111778653526228,-0.00047390557942212963
30.15207000000001,7.707731477925229e-05,8.041939141031034e-05,-0.00048108894225943656
30.16103000000001,5.855020111732327e-05,0.00012214131960079132,-0.00046961299957661625
30.169990000000013,3.932159241946742e-05,0.0001528683483213282,-0.00045367861213444454
30.178949999999983,0.0001024515197697011,6.058485729536275e-05,-0.0004627450673080162
30.19686999999999,0.00011474564595558386,0.00010970016610730099,-0.0004656803576029453
30.20582999999999,0.00010313886512121344,0.00014548314689565944,-0.00045291508760190687
30.214789999999997,0.0001515008162560739,6.907725801517633e-05,-0.0004571547472037935
30.223749999999995,0.00014858820218792575,8.750947826978098e-05,-0.0004441562950643716
30.24167,0.0001275431975788794,0.00013455142908032518,-0.0004266527129631509
30.25063,0.0001692454081227209,5.832323627647923e-05,-0.0004253101157316252
30.259590000000003,0.00014637291095547005,9.502296046953366e-05,-0.0004141630519567033
30.268550000000005,0.00013020555586410547,0.0001152778267807621,-0.00041751174213318945
30.28647000000001,0.0001506406435058477,7.40353187138129e-05,-0.00041171635928154257
30.29543000000001,0.00012918781434065674,0.00011541950313854466,-0.0004239268943115563
30.30439000000001,0.00010637039604509811,0.0001329262446799592,-0.00042209688090515986
30.31335000000001,0.00014885620299717663,5.96148850989952e-05,-0.0004229632906544665
30.33126999999999,0.0001251464153268874,0.00010250115917389554,-0.0004587060686621512
30.34022999999999,9.378203250372157e-05,0.00013351033684710735,-0.00046450326790088844
30.349189999999997,0.00014008076387183474,5.690714592139398e-05,-0.00046716836158780723
30.358149999999995,0.00012240769056979324,6.971729144450285e-05,-0.0004796808530531469
30.37607,0.00014627757752727006,1.4133638870697666e-05,-0.0004787298668681792
30.38503,0.00012250491868982872,3.056421653931832e-05,-0.0004815331897131171
30.39399,0.00010382797326250262,6.116746907282394e-05,-0.0004841629151763886
30.402950000000004,7.676730119519656e-05,8.818432303987619e-05,-0.0004839784767364469
30.420870000000008,9.955955407818009e-05,4.59216410341467e-05,-0.0004742281474808994
30.42983000000001,8.237519213986722e-05,8.991630720223491e-05,-0.0004761335637631734
30.43879000000001,6.984768476004631e-05,0.0001151197793373004,-0.0004655059357886261
30.447750000000013,0.0001130099996943903,4.1151264576630576e-05,-0.00046690347050285376
30.46566999999999,0.00010988929783516697,0.00011065948403301473,-0.00046463480693515743
30.47462999999999,9.888176831885418e-05,0.00015014092187383538,-0.0004521889102901002
30.483589999999992,0.00014641031823449375,7.428125896667185e-05,-0.00045663043498161873
30.492549999999994,0.00014870067726892983,8.941737580860841e-05,-0.0004491685532849999
30.51047,0.00018162034297115735,3.302780494125655e-05,-0.00043369780683765846
30.51943,0.00016527332607572457,5.554835092327896e-05,-0.00042193517263515044
30.52839,0.00015031847139404175,8.959103927290657e-05,-0.00041447484637892795
30.53734,0.00012641021541384803,0.00012084362312909506,-0.0004096065094154561
30.555260000000004,0.00015162536590706475,7.94136909088898e-05,-0.000410395395379035
30.56422000000001,0.00012813310923858826,0.00012226956064065688,-0.0004203534099458344
30.573180000000008,9.983072022141033e-05,0.0001388093518733199,-0.0004184739085971687
30.58214000000001,0.00014402261250634154,6.724264529506623e-05,-0.0004223421139049397
30.600069999999988,0.0001048120112918607,0.0001244415888280047,-0.0004533924112906919
30.609019999999987,0.00014851541715494237,4.760019211895411e-05,-0.00045417936774406315
30.617989999999992,0.0001397359748554048,5.7067477923882836e-05,-0.0004669325331881826
30.626949999999997,0.00011622083109797199,8.23890314707622e-05,-0.00047666049454861046
30.64487,0.0001351144536880197,2.5156375762485998e-05,-0.0004835447568905559
30.65383,0.00011319992791896062,4.683807108392427e-05,-0.0004906506382204242
30.66278,9.250420904703208e-05,6.84366307321326e-05,-0.00048369842540518364
30.67174,6.938755683590726e-05,9.122080389084394e-05,-0.00048389567934574494
30.689660000000003,9.432891303973266e-05,5.465532408304413e-05,-0.000483933608011265
30.698620000000005,7.682854969995822e-05,7.95558807306029e-05,-0.00047258290292213217
30.707580000000007,0.00011622451198163557,6.141414105309293e-06,-0.00047131920121723774
30.71654000000001,0.00011244276780461628,5.692933065091783e-05,-0.0004816619452652618
30.734460000000013,8.731543549637315e-05,0.00012075444847744174,-0.00045962287458495147
30.743419999999983,0.000133885474678031,4.555848302853556e-05,-0.00046428689283637634
30.752379999999988,0.0001379003316049097,7.150440057849286e-05,-0.00046955440663641867
30.76133999999999,0.0001336298810675144,0.00010113856437636755,-0.0004569308046798911
30.779259999999997,0.0001678197481692708,4.405250068995509e-05,-0.0004486219685651819
30.788219999999995,0.0001559459636279723,7.098145862338405e-05,-0.00043326025732142495
30.79718,0.00013919526622117688,9.481513854423346e-05,-0.0004344422310551945
30.80614,0.00017958788181912736,1.7936464345044094e-05,-0.0004324045136530617
30.824060000000003,0.00014284411370500704,9.316301245209766e-05,-0.00041861485608915376
30.833020000000005,0.00012284442982307271,0.00011407336029849077,-0.0004145975887843773
30.841980000000007,0.00016218592474111077,4.200787699476019e-05,-0.0004141717424457235
30.85094000000001,0.00014643126497837502,8.039643173583085e-05,-0.00043358387111502557
30.86886000000001,9.779942485493016e-05,0.00012663209449704306,-0.00044814965074404297
30.87782000000001,0.0001443291149713655,5.1117937586962453e-05,-0.00045296026963467605
30.886779999999987,0.00013222495903162507,7.245653007640296e-05,-0.00046943122537811263
30.89573999999999,0.0001116214703894339,9.376535039887209e-05,-0.0004811132598017103
30.913659999999997,0.00012836313215647212,3.141639758542334e-05,-0.0004889286391524636
30.922619999999995,0.00010373079465763085,4.3519435616886985e-05,-0.00048589094844455445
30.93158,8.434490753153278e-05,6.724242435383587e-05,-0.000489065996977364
30.94054,0.00012530590680533295,-9.329499105492378e-06,-0.0004878451538765823
30.95846,7.371410173002059e-05,4.7002257842368775e-05,-0.0004813356527516047
30.967420000000004,6.456236662479967e-05,6.929063528209224e-05,-0.000478769485970503
30.97638000000001,0.00010352160362625899,-3.8356775996101315e-06,-0.0004774601254019214
30.985340000000008,9.059755792138832e-05,4.230482126573058e-05,-0.00047868317244359915
31.00326000000001,6.494944111321473e-05,0.0001089616958920108,-0.0004645004240528555
31.012220000000013,0.00011066347238019443,3.583519871187226e-05,-0.00047014755163365355
31.021179999999987,0.00011560896238210114,6.759103999776076e-05,-0.00047568846965879345
31.03013999999999,0.00011253887390233775,9.553546171912493e-05,-0.00046537182839120184
31.048059999999992,0.00015293806973709875,4.639804186070938e-05,-0.0004618538384233233
31.057019999999994,0.00014350044128069966,7.029185565628401e-05,-0.0004527837488872865
31.06598,0.00014121311910716348,9.488924154978059e-05,-0.0004456737731926879
31.07494,0.00018179215257591936,1.6552098755763827e-05,-0.0004430723042836542
31.09286,0.0001477140974654099,7.64607059463183e-05,-0.00042603233875633924
31.101820000000004,0.00013232725212327545,9.500322017065405e-05,-0.00041903549423072053
31.110780000000005,0.00016951117579532855,2.229565851828789e-05,-0.0004161081323562917
31.119730000000004,0.00014824886586157243,5.9794744300462785e-05,-0.00042072288993876244
31.137650000000008,0.00017462852660307652,1.1900346253890948e-05,-0.00042775652302595474
31.14661000000001,0.00015613918833995294,3.687295268319287e-05,-0.00044226017476957656
31.15557000000001,0.00013999156241128975,5.7993760236321295e-05,-0.00045587950610889125
31.164530000000013,0.00011869382442327772,7.965663866161162e-05,-0.0004707575118451002
31.182459999999992,0.00014041165590227223,1.9734527136188698e-05,-0.00047453844012625325
31.191419999999997,0.00012272604918736385,2.764847354611415e-05,-0.00048210082105377923
31.200369999999992,0.00010578926445423095,5.0300592538701166e-05,-0.0004925157411081558
31.20934,0.0001411142793467271,-2.7382387284338113e-05,-0.0004845206945305769
31.22726,9.5458567888319e-05,7.698019585766062e-06,-0.000483463253058907
31.236220000000003,0.0001261528034338491,-6.66627656898352e-05,-0.0004723093350628187
31.245180000000005,0.00010066535501720267,-2.7378361829772834e-05,-0.0004679585180834412
31.254130000000004,9.087178998437518e-05,-1.0568122626578301e-06,-0.00047517376041606574
31.272050000000007,0.00010991629238123356,-3.627711825590214e-05,-0.0004693561229746499
31.28101000000001,0.00010482043537685634,9.018164962062942e-07,-0.0004713691504517255
31.28997000000001,0.00010342988438206014,2.98357362226757e-05,-0.0004787714017411997
31.298930000000013,9.754990291712724e-05,6.791329988152053e-05,-0.00047598443895628445
31.316849999999988,0.00014424182859332907,1.642476660489056e-05,-0.00047005881132920605
31.32580999999999,0.00013365497025335976,6.057749947388036e-05,-0.00046834800609402616
31.334769999999992,0.00010606726787244879,0.00013740881551190995,-0.0004609772560418764
31.343729999999997,0.0001394308362313347,8.051464037749832e-05,-0.000463649173382061
31.36165,0.0001264104844821516,0.00010664703081083294,-0.000446989417975206
31.37061,0.00016557514882034223,3.1377612113878506e-05,-0.0004445424512736562
31.37957,0.00014799212243052308,6.994539089389091e-05,-0.00042545571856603104
31.388530000000003,0.00013068322574220876,9.754480069941188e-05,-0.0004261963782402017
31.406450000000007,0.00014526151792030584,5.379623779468372e-05,-0.0004245799497812528
31.41541000000001,0.00012525258547312805,8.420161377347463e-05,-0.0004342024766339125
31.42437000000001,0.00010618794711950536,0.00010983853962533876,-0.0004402139039442168
31.43333000000001,8.592733391993523e-05,0.00013564340520843166,-0.0004477402280412469
31.451240000000013,0.0001098840680817653,7.871321893461676e-05,-0.000464293329724667
31.460199999999983,9.255736232573524e-05,0.0001017303267469036,-0.000475791080717311
31.469159999999988,0.0001339323235391753,2.4513055732957014e-05,-0.0004745944758703426
31.47811999999999,0.00011774518746419633,3.0321238817602314e-05,-0.0004817974855136993
31.496039999999997,7.556905842709347e-05,6.89626732143999e-05,-0.0004936933362032066
31.50501,0.00011416073209714832,-9.825797016912282e-06,-0.00048814587756358945
31.51397,8.95985899437937e-05,9.3469682949941e-06,-0.0004885386982293674
31.52292,7.124423168616401e-05,3.8180777613601566e-05,-0.0004877839296259591
31.54085000000001,9.670862661743595e-05,-1.1983078150286559e-05,-0.0004836737510197622
31.549810000000008,7.366113592077565e-05,2.3148669405815978e-05,-0.0004776520612040578
31.55877000000001,6.021114451810998e-05,4.919126364848135e-05,-0.00048130895407192596
31.56773000000001,9.800458309578594e-05,-2.7602673945365814e-05,-0.00047598894826333103
31.58564000000001,8.909907061886875e-05,5.36858552665373e-05,-0.0004776103919923853
31.59460000000001,8.55833980484845e-05,8.638661771967101e-05,-0.0004741168370757045
31.603559999999987,0.00012636553029608973,1.0148465796292908e-05,-0.00047277636087854775
31.61251999999999,0.00013613146115873493,3.160230455951765e-05,-0.000474931897017841
31.630439999999997,0.0001269525745325508,9.075446290689213e-05,-0.00046379826028691194
31.639399999999995,0.00016591513410679423,9.79485391386215e-06,-0.0004570402353011818
31.64836,0.00015765250233918426,3.749500432513174e-05,-0.00044267494590566754
31.65732,0.00014686366859070017,6.108272978979325e-05,-0.0004373279299542281
31.67524,0.00016542236762189967,1.3758056209701349e-05,-0.0004230756655505769
31.684200000000004,0.0001471131746369933,5.288201937944681e-05,-0.00042317723289178475
31.69316000000001,0.00013282637447613695,7.48049015233756e-05,-0.0004263558917423483
31.702120000000008,0.00016942119717192956,-1.539432150172792e-06,-0.0004197129486281605
31.72004000000001,0.00013269931047085867,6.451067299621872e-05,-0.0004468410606397252
31.729000000000013,0.00010909050524513502,8.416139409109492e-05,-0.00044733333695040693
31.737959999999987,0.00014723713878480438,1.0659723734423871e-05,-0.0004445612073627674
31.74691999999999,0.00014340012170216,2.963916738363652e-05,-0.00046728418807818133
31.764839999999992,9.8780320795778e-05,7.145823571670076e-05,-0.0004883869168834394
31.773799999999994,0.00013845571878272052,-9.521780392093069e-06,-0.00048233100282524477
31.78276,0.00011666784002658681,-1.1574559465594322e-06,-0.0004835338471480598
31.79172,9.256007486076374e-05,2.038397657366102e-05,-0.0004841415852597918
31.80964,0.00010478725287764038,-3.4874720953466325e-05,-0.00047952538992137927
31.818600000000004,8.249488137205731e-05,-8.285499177333877e-06,-0.00047655601480082045
31.827560000000005,7.123530110746617e-05,1.549089366806277e-05,-0.00048360320761815773
31.836520000000007,0.00010639712123492496,-6.022877043759584e-05,-0.0004754154922400113
31.85444000000001,7.896051684648959e-05,2.197829479893339e-05,-0.000479603946992959
31.863400000000013,6.603524621217887e-05,5.1422997283957594e-05,-0.0004694906880468714
31.872359999999983,0.0001024929062020173,-1.9608962921012508e-05,-0.0004662389265151016
31.881319999999988,0.00010813648455995346,1.697444515705473e-05,-0.0004775228725743702
31.89922999999999,0.00013922368640532793,-3.3949533425334695e-05,-0.0004704257159670731
31.90818999999999,0.00013584365114691218,1.5807899496236396e-05,-0.00047962021367401245
31.91716,0.00010818988372229054,9.235056021749005e-05,-0.00047224123165864505
31.92612,9.18445725768375e-05,0.0001316771708382762,-0.00046299657699865157
31.94404,0.00013345359834480823,7.728433615720988e-05,-0.00045675541797227657
31.953000000000003,0.0001222012389334786,0.00010147204688242323,-0.0004426632884476632
31.96195,0.00011492540498270231,0.0001257508149164959,-0.0004355365172851367
31.970910000000003,0.00015603393375814462,5.54313417352992e-05,-0.0004388418344257428
31.988830000000007,0.00011226019097109957,0.00010743946280426704,-0.0004218513820499478
31.99779000000001,0.00015145778536627952,3.876847319958983e-05,-0.0004238556614219246
32.00675000000001,0.00013012893412695225,7.423696674974944e-05,-0.0004311328301597366
32.01571000000001,0.0001120611650987035,9.744061427136366e-05,-0.0004335047196912071
32.03362999999999,0.00013046140487023316,5.124037771711478e-05,-0.0004497264959439453
32.04258999999999,0.0001136568889958169,7.724207768721104e-05,-0.0004593699656120439
32.05154999999999,9.480635128644703e-05,9.665219272587884e-05,-0.00047138477226914255
32.060509999999994,7.193264499755985e-05,0.00011555920024935019,-0.0004794908078385273
32.07843,9.476050207285494e-05,5.7320804597988035e-05,-0.00048444526280108543
32.08739,7.127597121343919e-05,7.638932077430428e-05,-0.0004916034026680572
32.09635,0.00011087247404352953,3.3523303722877203e-06,-0.0004910140061420713
32.10531,9.008158176283572e-05,1.8471835851936608e-05,-0.0004845261822149973
32.12323000000001,4.946988858398392e-05,6.95474889774694e-05,-0.000490287785909644
32.13219000000001,8.735322313397979e-05,-8.501534238103549e-07,-0.0004893528138561365
32.14115000000001,6.491412426918097e-05,2.6041291264665598e-05,-0.00048368942243747225
32.15011000000001,5.308365586188146e-05,5.481508862787739e-05,-0.00047364314008575457
32.16802999999999,7.946510396068136e-05,1.9965912459894585e-05,-0.0004807619639351544
32.17698999999999,7.107753944007925e-05,6.02583987711454e-05,-0.0004783171670699141
32.18594999999999,6.647586429617707e-05,9.190616411817387e-05,-0.00048252452857315797
32.19490999999999,6.366939659379222e-05,0.00012084008841606584,-0.00047293124266596366
32.21283,0.00010449458410903563,7.638472113398652e-05,-0.0004757647930666766
32.22179,0.00010091716976211364,0.0001111991059046176,-0.0004713856960057251
32.23075,0.00014127211421536114,3.831194010767021e-05,-0.0004719930783006258
32.23971,0.0001401975459465448,5.073892838766017e-05,-0.0004595364559678809
32.257630000000006,0.00012595089571541801,0.00010367082498109674,-0.00044295392701915783
32.26659000000001,0.00016279236991107333,3.134121508704364e-05,-0.0004391524591033791
32.27556000000001,0.00014236051240668301,5.656187723682962e-05,-0.00042669589237350457
32.28451000000001,0.0001324844534497692,8.781778672504792e-05,-0.0004271072604578648
32.30243999999999,0.00014796568753128986,4.791357916597446e-05,-0.0004259942527853983
32.31139999999999,0.00012662789410719378,8.268208037360105e-05,-0.000428440217504039
32.320359999999994,0.0001056011371869999,0.00010331316232790351,-0.0004304269933991851
32.32932,0.0001431720675997568,3.206819087705808e-05,-0.00042843175200812017
32.34723,0.00011767885220610132,8.834374015370341e-05,-0.00046315243031405044
32.35619,8.481106980230877e-05,0.00010888719731640031,-0.0004667474269553819
32.36515,0.0001257003150476405,3.722589485482858e-05,-0.00046911536520328887
32.37411,0.00011774414709054171,4.465309233540377e-05,-0.000483700718729807
32.392030000000005,6.827026534016562e-05,8.467190610182721e-05,-0.0004996316696589625
32.40099000000001,0.00010807454619158161,8.433018220842541e-06,-0.000496945949825362
32.40995000000001,8.641230313547001e-05,2.35005406167302e-05,-0.00048677351574101546
32.41891000000001,6.727307625222627e-05,4.642545722161713e-05,-0.0004889472113574976
32.436829999999986,8.409152919164767e-05,-2.894728137345234e-06,-0.0004794034782572703
32.44578999999999,6.572305306511236e-05,3.1797510673418667e-05,-0.0004785505205650798
32.45474999999999,5.3002809986448944e-05,5.2774298053771435e-05,-0.0004741282983784216
32.46370999999999,9.017214496836381e-05,-1.9628135439289042e-05,-0.0004706583289637346
32.48161999999999,6.733643060427769e-05,6.0960736418333505e-05,-0.0004756903635542611
32.490579999999994,6.157848860115269e-05,9.313567901653292e-05,-0.0004739964824352577
32.49954,0.00010271960691070567,2.1246200997089354e-05,-0.00047665645655743606
32.5085,0.00010514165285122656,5.512997387336666e-05,-0.0004832749534189834
32.52642,0.0001421797664387725,9.607092589906873e-06,-0.0004723698758855119
32.53538,0.00014700387359577023,2.703577838412136e-05,-0.0004745208807200111
32.544340000000005,0.0001382894826737199,5.9550458780057005e-05,-0.00047051293840544067
32.55330000000001,0.000132921028125314,8.258118654002772e-05,-0.0004577806135443104
32.57122000000001,0.00016521549953873354,3.2455619398558357e-05,-0.00044684424382889724
32.58018000000001,0.0001506888235521059,5.905718916962195e-05,-0.000435277348122306
32.589139999999986,0.00014097231670895217,7.95345359980748e-05,-0.00043558370548852347
32.59810999999999,0.0001779636714656577,6.550768467041093e-06,-0.00043137559010603187
32.61601999999999,0.00013893663145035152,7.993731302220159e-05,-0.00042679664526418796
32.624979999999994,0.00011753340678577313,9.297792229820284e-05,-0.0004254816235599831
32.63394,0.00015374872972131603,2.5836761046493553e-05,-0.0004248576006679445
32.6429,0.00013767135885417241,5.963055509842181e-05,-0.00043872566215448846
32.66082,0.00015267792443215207,1.299827047925074e-05,-0.0004487054199004258
32.66978,0.00013804242868321434,3.432093598168708e-05,-0.000463668609197391
32.678740000000005,0.00011860538269824432,5.259386707902848e-05,-0.0004690044141604155
32.68770000000001,0.00010282574496284616,7.063389953240868e-05,-0.00048292966890126836
32.70562000000001,0.00011889178691859658,1.5999231972758436e-05,-0.0004844039453779202
32.71458000000001,9.581395425547726e-05,2.8812614167134692e-05,-0.00048448861878384766
32.723540000000014,7.99539014119745e-05,4.5845536811100995e-05,-0.0004977955074534218
32.73249999999999,0.00011525083107404112,-2.564389026080995e-05,-0.00049226212806917
32.75041999999999,7.587695558037715e-05,1.947548263707093e-05,-0.00048672912245312894
32.75937999999999,0.00010946906448257228,-5.082068185144818e-05,-0.00047956617340885955
